subject_name,subject_slug,course_title,course_slug,course_description,course_difficulty,module_title,module_order,module_age_min,module_age_max,module_description,chapter_title,chapter_order,content_type,duration_minutes,content_body
Comprehensive Sexuality Education (CSE),cse,Comprehensive Sexuality Education Training,cse-training,"HOVUCA's CSE curriculum covering relationships, sexual and reproductive health, life skills, gender, human rights, and substance abuse for learners aged 10 and above.",beginner,Module 1: Relationship,1,10,15,"Family, friendship and relationships for younger adolescents.",Family Roles & Resolving Conflict,1,text,3,"<ul><li><strong>Family </strong><strong> </strong></li></ul>
<p>Family refers to a group of individuals who are connected by blood, marriage, or strong emotional bonds.   </p>
<p><strong>T</strong><strong>he roles, rights and responsibilities of different family members </strong></p>
<p><strong>  Parents</strong></p>
<p>Roles: Caregivers, educators, role models, and providers of emotional and financial support.</p>
<p>Rights: To make decisions in the best interest of their children, including education, healthcare, and upbringing.</p>
<p>Responsibilities: Ensuring the well-being and development of their children, modeling appropriate behavior, and maintaining a safe and nurturing environment<strong>.</strong></p>
<p><strong>Children</strong></p>
<p>Roles: Learners, contributors to household chores, and participants in family activities.</p>
<p>Rights: To be cared for, protected, and provided with education and opportunities for personal growth.</p>
<p>Responsibilities: To respect family rules, contribute to household tasks, and engage in their own development and education.</p>
<p><strong>Siblings</strong></p>
<p>Roles: Companions, supporters, and sometimes collaborators in shared responsibilities.</p>
<p>Rights: To be treated with fairness and respect, and to have their own needs and interests considered.</p>
<p>Responsibilities: To support one another, share family responsibilities, and maintain healthy relationships with each other.</p>
<p><strong>Causes of </strong><strong>Conflicts and misunderstandings between parents/guardians and children </strong></p>
<ul><li>Poor academic Performance. </li><li>Conflicts can occur if children do not meet behavioral expectations set by their parents, leading to misunderstandings about acceptable conduct.</li><li>Communication Gaps when Parents and children misinterpret each other’s words or actions due to differing communication style</li><li>Control Issues Parents may struggle with letting go and giving their children more freedom, leading to tension and disagreement.</li><li>Punishment as methods of discipline. Children might see punishment as unfair, while parents may view it as necessary for correction.</li><li> Decisions about college, job choices, or lifestyle can lead to conflicts if parents and children have differing views.</li><li>Screen Time Limits: Disagreements often arise over the amount of time children spend on devices, including Phone, TV etc</li><li>Differences in religious beliefs or practices can lead to misunderstandings and disagreements.</li><li>Financial Issues such as allowance and Spending</li></ul>
<p><strong>Ways in Resolving conflicts or misunderstandings between parents/guardians and children </strong></p>
<ul><li>Open and Honest Communication and active Listening. Both parties should listen attentively to each other&#x27;s perspectives without interrupting.</li><li>Build Trust and Respect</li><li>Recognize and validate each other’s feelings, even if you don’t agree with the perspective.</li><li>Set Aside Time for Discussion.</li><li>Set and Respect Boundaries and Agree on Rules.</li><li>Recognize and appreciate each other’s efforts and positive behavior.</li></ul>"
Comprehensive Sexuality Education (CSE),cse,Comprehensive Sexuality Education Training,cse-training,"HOVUCA's CSE curriculum covering relationships, sexual and reproductive health, life skills, gender, human rights, and substance abuse for learners aged 10 and above.",beginner,Module 1: Relationship,1,10,15,"Family, friendship and relationships for younger adolescents.","Friendship, Love, Romantic Relationships & Dating",2,text,3,"<p><strong>Ways to express friendship and love to another person</strong>.</p>
<ul><li>Express Appreciation Regularly tell the people what you appreciate about them and how much they mean to you.</li><li>Make an effort to spend time with the people, whether through activities you both enjoy or simply being present.</li><li>Perform small acts of kindness, such as running an errand for them, helping with a task, or bringing them their favorite treat.</li><li>Surprise them with something they like or need, such as a book by their favorite author or a favorite snack.</li><li>Simply being there for someone during challenging times can provide comfort and show you care.</li><li>Offer encouragement and support for their goals, dreams, and endeavors. Celebrate their achievements and offer a helping hand when needed.</li><li>Engage in activities that both of you enjoy, such as going to a concert, hiking, or cooking a meal together. Shared experiences can strengthen bonds.</li><li>Honor their personal space and boundaries. Respect their preferences and individuality.</li></ul>
<p><strong>(Friendship, Love, Romantic relationship and Dating)</strong></p>
<p>Relationships are avenues where adolescents can safely feel and express respect for themselves and others.  .  .  . Types of relationships include; </p>
<p><strong>Friendship: </strong> Friendships are an essential part of adolescent development. . . .</p>
<p><strong>Love:</strong>  Love is a strong feeling of warm personal attachment or deep affection for someone, such as for a parent, child or friend. Love is considered to be positive, with its  representing human , , and —&quot;the unselfish, loyal and benevolent concern for the good of another&quot;. Most adolescents misinterpret love as sex, but <strong>LOVE IS NOT SEX</strong>, neither is sex a component of love.</p>
<p><strong>Romantic relationship:  </strong>Romantic relationships are often reserved for much matured adults because it is linked in a way adults. It comes along with all the other changes going on during this period - physical, social, and emotional. Adolescents can spend a lot of time thinking about romantic relationships, and this type of relationship can bring many emotional ups and downs for them, which could be very complicated to handle by so doing taking a negative toll on their lives, and distracting them from their education which should be their main focus.</p>
<p><strong>Dating:</strong><strong>  </strong>Otherwise known as courtship<strong>,</strong> dating is a higher stage of a romantic relationship in which two individuals engage in activities together, most often with the intention of evaluating each other&#x27;s suitability as a partner in a future  such as marriage. It usually consists of  carried out by the couple either alone or with others.</p>
<p><strong>Infatuation; </strong><strong>R</strong>efers to an intense but often short-lived passion or admiration for someone, usually characterized by strong feelings of attraction and idealization. Infatuation can involve obsessive thoughts and a heightened focus on the person&#x27;s physical or superficial traits, often lacking the depth and stability found in more enduring emotional connections.</p>
<p><strong>Sexual Attraction;</strong> is a desire for physical intimacy with someone based primarily on sexual desire. It is focused on the physical and sexual aspects of the person rather than emotional or romantic connection. Sexual attraction can exist independently of emotional involvement or a deeper relationship.</p>"
Comprehensive Sexuality Education (CSE),cse,Comprehensive Sexuality Education Training,cse-training,"HOVUCA's CSE curriculum covering relationships, sexual and reproductive health, life skills, gender, human rights, and substance abuse for learners aged 10 and above.",beginner,Module 1: Relationship,1,10,15,"Family, friendship and relationships for younger adolescents.",Building Healthy Relationships,3,text,3,"<h4>How to build Healthy relationships?</h4>
<p>Building healthy relationships is an important part of your personal growth and well-being. Here are some tips to help you build healthy relationships:</p>
<ul><li><strong>Communicate effectively:</strong> Communication is key in any healthy relationship. .</li><li><strong>Respect each other</strong>: Respect is the foundation of any healthy relationship. .</li><li><strong>Build trust</strong>: Trust is essential in any healthy relationship. .</li><li><strong>Be supportive</strong>: Supporting each other through good times and bad is an important part of building a healthy relationship. .</li><li><strong>Spend quality time together</strong>: Spending quality time together is an important part of building a healthy relationship. .</li><li><strong>Be willing to compromise</strong>: Compromise is essential in any healthy relationship. .</li><li><strong>Practice forgiveness</strong>: Forgiveness is an important part of building a healthy relationship. .</li><li><strong>Maintain your own identity</strong>: Maintaining your own identity outside of the relationship is an important part of building a healthy relationship. .</li></ul>
<p>Remember that building healthy relationships takes time and effort, but it’s worth it in the end.</p>"
Comprehensive Sexuality Education (CSE),cse,Comprehensive Sexuality Education Training,cse-training,"HOVUCA's CSE curriculum covering relationships, sexual and reproductive health, life skills, gender, human rights, and substance abuse for learners aged 10 and above.",beginner,Module 1: Relationship,1,10,15,"Family, friendship and relationships for younger adolescents.",Characteristics of Unhealthy Relationships,4,text,3,"<h4>Characteristics of Unhealthy Relationships</h4>
<p>Unhealthy relationships can have a significant detrimental impact on your health, happiness, and overall well-being. . Here are some common characteristics of unhealthy relationships:</p>
<p><strong>Control</strong>: One person may try to control the other person’s life through intimidation, manipulation, or other means. .</p>
<p><strong>Lack of trust</strong>: Unhealthy relationships are often marked by a lack of trust. .</p>
<p><strong>Poor communication</strong>: Communication is key in any healthy relationship. .</p>
<p><strong>Consistent negativity</strong>: In unhealthy relationships, there may be a consistent negative tone or atmosphere. .</p>
<p><strong>Manipulation</strong>: One person may try to manipulate the other person into doing what they want. .</p>
<p>.</p>
<p> or better still cut off from such a relationship. Remember that everyone deserves to be in a healthy and safe relationship.</p>"
Comprehensive Sexuality Education (CSE),cse,Comprehensive Sexuality Education Training,cse-training,"HOVUCA's CSE curriculum covering relationships, sexual and reproductive health, life skills, gender, human rights, and substance abuse for learners aged 10 and above.",beginner,Module 2: Sexual and Reproductive Health,2,10,15,SRH fundamentals for younger adolescents.,Key Definitions & SRH Rights,1,text,3,"<p><strong>2.1.</strong><strong> KEY DEFINITIONS </strong></p>
<p><strong>What is Sexual and Reproductive Health (SRH)</strong></p>
<p><strong>What is Sexual Health</strong></p>
<p>Sexual health is an integral part of overall health, well-being and quality of life. It is a state of physical, emotional, mental and social well-being in relation to sexuality, and not merely the absence of disease, dysfunction or infirmity.</p>
<p>Sexual health requires a positive and respectful approach to sexuality and sexual relationships, as well as the possibility of having pleasurable and safe sexual experiences, free of coercion, discrimination and violence. For sexual health to be attained and maintained, the sexual rights of all people must be respected, protected and fulfilled.</p>
<p><strong>What is Reproductive Health</strong></p>
<p>Reproductive health (RH) implies that people are able to have a responsible, satisfying and safe sex life and that they have the capability to have children and the freedom to decide if, when and how often to do so<strong>.</strong></p>
<p>Linking  Sexual and Reproductive Health to Rights</p>
<ul><li>What are the Rights</li><li>The right to health care</li><li>The right to privacy</li><li>The right to particiapation</li><li>The right to protection</li><li>The right to non-discrimination</li><li>The right to obtain information</li><li>The right to express opinion</li><li>The right learning (and education)</li><li>The right to life and growth to the fullest possible extent</li><li>.</li></ul>
<p>Description of linkage </p>
<ul><li>Enjoyment of SRH is a basic part of the right to enjoy life and health and grow to the fullest possible extent</li><li>We have the right to protection from sexual abuse, STIs, early marriage, unsafe abortion and undesired pregnancy</li><li>We have the right to express opinion and feelings of sexuality and we have the right to participation in decisions that concerns us</li><li>We have the right to knowledge/education/sex education and the right to obtain SRH services (tests, guidance etc)</li><li>We have the right to privacy and non-discrimination because of our sexual affiliations (male/females) or because of the way we express ourselves and our way of life.</li><li><strong>Why are Sexual and Reproductive Health Rights Important to AGYW?</strong></li><li>Girls and young women, in particular, are denied the ability to exercise these rights. Fulfilling the rights of all children, adolescents and young people is fundamental to achieving gender equality.. All children, adolescents and young people have the right to make their own free and informed choices to have control over their sexual and reproductive health and lives, free from coercion, violence, discrimination and abuse.</li></ul>"
Comprehensive Sexuality Education (CSE),cse,Comprehensive Sexuality Education Training,cse-training,"HOVUCA's CSE curriculum covering relationships, sexual and reproductive health, life skills, gender, human rights, and substance abuse for learners aged 10 and above.",beginner,Module 2: Sexual and Reproductive Health,2,10,15,SRH fundamentals for younger adolescents.,Reproductive System (Female & Male Anatomy),2,text,3,"<p><strong>Part of the reproductive system and their function</strong></p>
<ul><li><strong> The female reproductive system</strong></li><li>Ovaries: Produce eggs (ova) and hormones such as estrogen and progesterone.</li><li>Fallopian Tubes: Transport eggs from the ovaries to the uterus. Fertilization typically occurs here.</li><li>Uterus: Nurture and house a fertilized egg during pregnancy. It also sheds its lining during menstruation if pregnancy does not occur.</li><li>Endometrium: The lining of the uterus that thickens during the menstrual cycle to prepare for potential implantation of a fertilized egg.</li><li>Cervix: The lower part of the uterus that opens into the vagina. It allows menstrual blood to flow out and sperm to enter the uterus.</li><li>Vagina: Serves as the canal for menstrual flow, receives the penis during intercourse, and is the birth canal during delivery.</li><li>Vulva: The external part of the female genitalia, including the labia, clitoris, and vaginal opening. It protects the internal reproductive organs.</li><li>Clitoris: Contains erectile tissue and is a primary source of female sexual pleasure.</li><li><strong> Male Reproductive System</strong></li><li>Testes: Produce sperm and testosterone. </li><li>Epididymis: Stores and matures sperm from the testes.</li><li>Vas Deferens: Transports mature sperm from the epididymis to the ejaculatory duct.</li><li>Seminal Vesicles: Produce a significant portion of the semen, which provides nutrients for the sperm.</li><li>Prostate Gland: Adds a fluid to the semen that helps nourish the sperm and enhances sperm motility.</li><li>Urethra: Carries urine from the bladder and semen from the reproductive system to the outside of the body.</li><li>Penis: Delivers sperm to the female reproductive tract and serves as the organ<strong> for urination.</strong></li><li><strong>Puberty</strong></li></ul>"
Comprehensive Sexuality Education (CSE),cse,Comprehensive Sexuality Education Training,cse-training,"HOVUCA's CSE curriculum covering relationships, sexual and reproductive health, life skills, gender, human rights, and substance abuse for learners aged 10 and above.",beginner,Module 2: Sexual and Reproductive Health,2,10,15,SRH fundamentals for younger adolescents.,Puberty & Physical/Emotional Changes,3,text,4,"<h4>What is Puberty</h4>
<p>Puberty is the time when kids grow into young adults through physical and emotional changes. This doesn’t happen all at once, but slowly over time. It&#x27;s good to know about the changes that come along with puberty so you know what to expect.</p>
<h4>When Does Puberty Start?</h4>
<p>Most females will start puberty when they’re 8 to 13 years old, and most males will start between 9 and 14. But it can also be normal to start earlier or later.</p>
<h4>How Does Puberty Start?</h4>
<p>Hormones from the brain trigger the start of puberty. Hormones are chemical messengers that tell the body what to do. Other puberty hormones come from the adrenal glands, a pair of glands that sit at the top of the kidneys. These hormones lead to the growth of pubic and underarm hair, body odor, and acne.</p>
<p><strong>In </strong><strong>:</strong> The hormones tell the testicles to make the hormone testosterone and sperm.</p>
<p><strong>In </strong><strong>:</strong> The hormones tell the ovaries to make the hormone estrogen and triggers the growth and release of eggs.</p>
<h4>What Physical Changes Happen During Puberty?</h4>
<p>The physical changes that happen during puberty are different for males and females.</p>
<p><strong>Males: </strong></p>
<p>For a male, the physical changes of puberty usually start with the testicles getting bigger. Dark, coarse, curly hair will sprout just above the penis and on the scrotum. The penis and testes will get larger, and  happen more often. Ejaculation — the release of sperm-containing semen —also happens. Ejaculation during sleep is called a “” or nocturnal emission.</p>
<p>Later, hair will grow under the arms and in the beard area. And that first crack in the voice is a sign that the  and will get deeper. Some males get some breast growth (called gynecomastia). It usually goes away in 6 to 18 months. Their body shape begins to change as their shoulders broaden and they gain weight and muscle. A growth spurt usually happens between ages 12 and 15. By age 16, most males have stopped growing, but their muscles will continue to develop.</p>
<p><strong>Females:</strong></p>
<p>For most females, the first physical change of puberty is breast development. It starts with small, firm, tender lumps (called buds) under one or both nipples. The breasts will get larger over the next year or two. Dark, coarse, curly hair will appear on the labia (the folds of skin surrounding the vagina). Later, more hair will grow in the pubic area and under the arms. Their body shape begins to change as their hips widen and they gain weight and body fat. Expect the first period () about 2 years after breast buds appear, usually between the ages of 9 and 16. Most females have a growth spurt about 1–2 years before their period starts. After they get their period, most females grow about 1–2 more inches before growth stops.</p>
<h4>What Emotional Changes Happen During Puberty?</h4>
<p>Just as those hormones change the way your body looks on the outside, they also change how you feel on the inside. While your body is adjusting to all the new hormones, so is your mind. During puberty, you might feel confused or have  that you&#x27;ve never had before. You may feel anxious about how your  looks. You might feel get upset or lose your temper more than usual, you will experience <strong>mood swings</strong>, you may start seeking independence which may result to <strong>frequent arguments</strong> and <strong>rebellious behavior.</strong></p>
<h4>What Else Should you Know?</h4>
<p>Even though everyone goes through puberty, we all go through it a little differently. Some of your friends might have gotten curves, but you haven&#x27;t yet. Maybe your best friend&#x27;s voice has changed, and you think you still sound like a kid. But eventually everyone catches up, and the differences will even out.</p>
<p>Keep in mind that there is no right or wrong way to look. We are all unique, on the inside and the outside. A period is a release of blood from a girl&#x27;s , out through her vagina. It is a sign that she is getting close to the end of . There is a lot to learn about periods. Here are some common questions that you may have on your mind.</p>
<ul><li><strong>Menstrual Hygiene and Management</strong><strong> </strong></li></ul>"
Comprehensive Sexuality Education (CSE),cse,Comprehensive Sexuality Education Training,cse-training,"HOVUCA's CSE curriculum covering relationships, sexual and reproductive health, life skills, gender, human rights, and substance abuse for learners aged 10 and above.",beginner,Module 2: Sexual and Reproductive Health,2,10,15,SRH fundamentals for younger adolescents.,Menstruation & Menstrual Health,4,text,6,"<h4>What is menstruation</h4>
<p>Menstruation can be defined as the monthly flow of blood from the uterus through the vagina. It begins from the age of 9-12 years. The first menstruation in girls is called menarche and the end of menstruation in women is known as menopause and normally from 45 years and above</p>
<h4>When Do Most Girls Get Their Period?</h4>
<h4>Most girls get their first period when they&#x27;re around 12. But getting it any time between age 10 and 15 is OK. Every girl&#x27;s body has its own schedule. There isn&#x27;t one right age for a girl to get her period. But there are some clues that it will start soon:</h4>
<p>Most of the time, a girl gets her period about 2 years after her breasts start to develop.</p>
<p>Another sign is  fluid (sort of like mucus) that a girl might see or feel on her underwear. This discharge usually begins about 6 months to a year before a girl gets her first period.</p>
<h4>What Causes a Period?</h4>
<p>A period happens because of changes in  in the body. Hormones are chemical messengers. The ovaries release the female hormones  and . These hormones cause the lining of the uterus (or womb) to build up. The built-up lining is ready for a fertilized egg to attach to and start developing. If there is no fertilized egg, the lining breaks down and bleeds. Then the same process happens all over again.<strong> </strong>It usually takes about a month for the lining to build up, then break down. That is why most girls and women get their periods around once a month.</p>
<h4>How Does Ovulation Relate to Periods?</h4>
<h4>Ovulation is the release of an egg from the ovaries. The same hormones that cause the uterus lining to build up also cause an egg to leave one of the ovaries. The egg travels through a thin tube called a fallopian tube to the uterus. If the egg is fertilized by a sperm cell, it attaches to the wall of the uterus, where over time it develops into a baby. If the egg is not fertilized, the uterus lining breaks down and bleeds, causing a period.</h4>
<h4>How does a girl feel when period is about to begin and during her period?</h4>
<h4>When her period begins, the levels of the hormones estrogen and progesterone are low; thus causing some discomfort as follows:</h4>
<h4>Breasts are changing</h4>
<h4>-Irritation</h4>
<h4>-Menstrual cramps (lemon???)</h4>
<h4>-Feeling tired</h4>
<h4>-Constipation or have diarrhea (Drink a lot of water)</h4>
<h4>-Bloated and gassy (eat more fruits and vegetables)</h4>
<h4>-Headache</h4>
<h4>-Mood swings etc.. (cheer up</h4>
<h4>Do Periods Happen Regularly When Menstruation Starts?</h4>
<p>For the first few years after a girl starts her period, it may not come regularly. This is normal at first. By about 2–3 years after her first period, a girl&#x27;s periods should be coming around once every 4–5 weeks.</p>
<h4>Can a Girl Get Pregnant as Soon as Her Period Starts?</h4>
<p>Yes!  a girl can get pregnant as soon as her period starts. A girl can even get pregnant right before her very first period. This is because a girl&#x27;s hormones might already be active. The hormones may have led to  and the building of the uterine wall. If a girl has sex, she can get pregnant, even though she has never had a period.</p>
<h4>How Long Do Periods Last?</h4>
<p>Periods usually last about 5 days. But a period can be shorter or last longer.</p>
<h4>How Often Does a Period Happen?</h4>
<p>Periods usually happen about once every 4–5 weeks. But some girls get their periods a little less or more often.</p>
<h4>What should I do when I start Menstruating?</h4>
<p>You have  about how to deal with period blood. You may need to experiment a bit to find which works best for you. Some girls use only one method and others switch between different methods.</p>
<p>Most girls use <strong>pads</strong> when they first get their period. Pads are made of cotton and come in lots of different sizes and shapes. They have sticky strips that attach to the underwear.</p>
<p>Many girls find <strong>tampons</strong> more convenient than pads, especially when playing sports or swimming. A tampon is a cotton plug that a girl puts into her vagina. Most tampons come with an applicator that guides the tampon into place. The tampon absorbs the blood. Don&#x27;t leave a tampon in for more than 8 hours because this can increase your risk of a serious infection called .</p>
<p>Some girls prefer a <strong>menstrual cup</strong>. Most menstrual cups are made of silicone. To use a menstrual cup, a girl inserts it into her vagina. It holds the blood until she empties it.</p>
<p>If you cannot afford any of the above mentioned, you can get any clean cotton cloth (towel, wrapper or dress) cut into about 3 millimeters long, neatly fold and wear on your panties. Make sure to change it anytime you feel wet. Wash them in hot water with soap, and dry under the sun before the next wear.</p>
<p><strong>Menstrual kit before</strong><strong> and during </strong><strong>your period:</strong></p>
<ul><li>Menstrual Product eg pads, tampons, menstrual cups etc</li><li>Wipes or a small hand sanitizer</li><li>A couple of pairs of comfortable, easily washable underwear.</li><li>A pair of comfortable pants or leggings and a top, just in case you need a fresh change.</li><li>A bottle of water</li><li>Hygiene Creams or Spray</li><li>Discreet bags for used products if you&#x27;re on the go and don’t have access to a trash bin.</li><li>Pain Management Tools eg warm bath, if indicated</li></ul>
<h4>How Much Blood Comes Out during Menstruation?</h4>
<p>It may look like a lot of blood, but a girl usually only loses a few tablespoons of blood during the whole period. Most girls need to change their pad, tampon, or menstrual cup about 3‒6 times a day.</p>
<h4>Will I Have Periods for the Rest of My Life?</h4>
<p>When women reach menopause (around age 45‒55), their periods will permanently stop. Women also won&#x27;t have a period while they are .</p>
<h4>What is PMS?</h4>
<p>PMS (premenstrual syndrome) is when a girl has emotional and physical symptoms that happen before or during her period. These symptoms can include moodiness, sadness, anxiety, bloating, and acne. The symptoms go away after the first few days of a period.</p>
<h4>What Can I Do About Cramps?</h4>
<p>Many girls have cramps with their period, especially in the first few days. If cramps bother you, you can try:</p>
<p>a warm heating pad on your belly</p>
<p>taking ibuprofen (Advil, Motrin, or store brand) or naproxen (Aleve or store brand)</p>
<h4>Should I Watch out for any Problems?</h4>
<p>Most girls don&#x27;t have any problems with their periods. Talk to an adult or see a doctor if you:</p>
<p>are 15 and haven&#x27;t started your period</p>
<p>have had your period for more than 2 years and it still doesn&#x27;t come regularly (about every 4–5 weeks)</p>
<p>Cramps are severe, and you seem to be bleeding between periods</p>
<p>have severe cramps that don&#x27;t get better with ibuprofen or naproxen </p>
<p>have very heavy bleeding (bleeding that goes through a pad or tampon faster than every 1 hour)</p>
<p>have periods that last more than about a week</p>
<p>It has been 3 months since your last period</p>
<p>have severe PMS that gets in the way of your everyday activities</p>
<h4>Daily Checklist for a Changing body</h4>
<ul><li>Shower preferably twice a day or at least once a day</li><li>Clean vagina <strong>ONLY</strong> with fresh water, NO douching liquids or chemicals.</li><li>Use deodorant or anti- per spirant on the underarms</li><li>Wash face daily to help prevent acne</li><li>Brush teeth twice per day</li><li>Eat well balanced diets</li><li>Get plenty of exercise and rest</li><li>Do not wear under garments repeatedly, it is preferable to wash and dry them under the sun before wearing again.</li></ul>
<p><strong>2.</strong><strong>4</strong><strong>.</strong><strong> </strong><strong>HIV and other STIs</strong></p>"
